Hora de inicio,Duración (mm:ss),Producción (kg),Número de ordeño,Estado_Ubre,FlujoMedio_DI,FlujoMedio_DD,FlujoMedio_TI,FlujoMedio_TD,Sangre_DI,Sangre_DD,Sangre_TI,Sangre_TD,Conductividad_DI,Conductividad_DD,Conductividad_TI,Conductividad_TD,EO/PO,Destino Leche,FlujoMax_DI,FlujoMax_DD,FlujoMax_TI,FlujoMax_TD,Produccion_DI,Produccion_DD,Produccion_TI,Produccion_TD,vaca,vaca_id,fecha,Mastitis,EOPO_ID,FlujoMedio_promedio,Conductividad_promedio,FlujoMedio_std,Conductividad_std,Conductividad_rango,Conductividad_diff_max_prom,Conductividad_diff_min_prom,FlujoMedio_izq,FlujoMedio_der,Conductividad_izq,Conductividad_der,FlujoConductividad_ratio,Produccion_promedio,Produccion_total,Produccion_izq,Produccion_der,Produccion_diff_lados,Produccion_std,Produccion_ratio_lados,Produccion_rango,Eficiencia_flujo_produccion,Flujo_diff_lados,Conductividad_diff_lados,Indice_asimetria_flujo,Indice_asimetria_conductividad,Flujo_ratio_max_min,Eficiencia_conductividad,Flujo_conductividad_balance,Flujo_por_kg,Conductividad_por_kg,Conductividad_sobre_flujo,CV_flujo,CV_conductividad,Conductividad_rango_relativo,Indice_variabilidad_total,Score_anomalia_simple,Produccion_promedio_prev,Conductividad_promedio_prev,delta_produccion_promedio,delta_conductividad_promedio,tasa_cambio_produccion,tasa_cambio_conductividad,prob_xgb,thr_0.9,thr_0.8,thr_0.7,thr_0.6,thr_0.59,thr_0.38,thr_0.03,thr_0.01,thr_0.005,thr_0.001,total_alertas,nivel_alarma
2025-03-25 17:03:00,07:40,24.28,3,0,1.2,1.26,1.74,1.5,0,0,0,0,5.4,5.13,5.41,5.63,VMS 3,Tanque,1.62,1.74,2.4,1.92,4.84,4.09,7.29,8.06,1552,1552,2025-03-25 00:00:00,0,1,1.425,5.3925,0.246779254,0.204674538,0.5,0.2375,0.2625,1.47,1.38,5.405,5.38,0.264255911,6.07,24.28,12.13,12.15,0.02,1.904538439,1.001648805,3.97,0.23476112,0.09,0.025,0.173178302,0.037955401,1.449998792,1.125637251,0.264255862,0.058690278,0.222096366,3.784207871,0.173178302,0.037955401,0.092721355,0.225726896,0.303855058,4.2975,5.1925,1.7725,0.2,0.412449002,0.038517085,3.30121E-06,0,0,0,0,0,0,0,0,0,0,0,Sin alerta
2025-03-26 00:33:00,07:32,18.04,1,0,1.02,0.96,1.38,1.38,0,0,0,0,5.16,5.07,5.14,5.26,VMS 3,Tanque,1.44,1.38,1.86,1.8,3.43,2.97,5.69,5.95,1552,1552,2025-03-26 00:00:00,0,1,1.185,5.1575,0.226495033,0.078475049,0.19,0.1025,0.0875,1.2,1.17,5.15,5.165,0.229762482,4.51,18.04,9.12,8.92,0.2,1.527961605,1.022421525,2.98,0.262749446,0.03,0.015,0.191134888,0.015215712,1.437498503,0.874454508,0.229762437,0.065687358,0.285892445,4.352317002,0.191134888,0.015215712,0.036839547,0.152485041,0.243190146,6.07,5.3925,-1.56,-0.235,-0.257001605,-0.043579037,2.57378E-05,0,0,0,0,0,0,0,0,0,0,0,Sin alerta
2025-03-26 09:11:00,07:22,21.28,2,0,1.14,1.2,1.68,1.44,0,0,0,0,5.19,5.13,5.23,5.28,VMS 3,Tanque,1.56,1.56,2.34,1.86,4.19,3.71,6.04,7.34,1552,1552,2025-03-26 00:00:00,0,1,1.365,5.2075,0.246779254,0.063442888,0.15,0.0725,0.0775,1.41,1.32,5.21,5.205,0.26212194,5.32,21.28,10.23,11.05,0.82,1.680059523,1.080156403,3.63,0.256578947,0.09,0.005,0.18079053,0.012182981,1.473682918,1.02160326,0.262121889,0.064144734,0.244713334,3.81501552,0.18079053,0.012182981,0.028804603,0.155111071,0.221778114,4.51,5.1575,0.81,0.05,0.179600847,0.009694618,2.73985E-05,0,0,0,0,0,0,0,0,0,0,0,Sin alerta
2025-03-26 17:16:00,06:39,18.14,3,0,1.26,1.2,1.74,1.44,0,0,0,0,5.24,5.15,5.02,5.23,VMS 3,Tanque,1.68,1.56,2.28,1.86,3.52,3.26,5.2,6.16,1552,1552,2025-03-26 00:00:00,0,1,1.41,5.16,0.242487113,0.101653005,0.22,0.08,0.14,1.5,1.32,5.13,5.19,0.273255814,4.535,18.14,8.72,9.42,0.7,1.383076281,1.080275229,2.9,0.310915105,0.18,0.06,0.171976554,0.019700191,1.449998792,0.878875799,0.273255761,0.077728772,0.284454229,3.659571873,0.171976554,0.019700191,0.042635651,0.172070059,0.234312395,5.32,5.2075,-0.785,-0.0475,-0.147556363,-0.009121458,3.19536E-06,0,0,0,0,0,0,0,0,0,0,0,Sin alerta
2025-03-27 02:00:00,07:45,18.81,1,0,1.08,1.32,1.74,1.5,0,0,0,0,5.16,5,5.16,5.38,VMS 3,Tanque,1.68,1.8,2.4,2.16,3.9,3.28,5.16,6.47,1552,1552,2025-03-27 00:00:00,0,1,1.41,5.175,0.279284801,0.15609826,0.38,0.205,0.175,1.41,1.41,5.16,5.19,0.272463768,4.7025,18.81,9.06,9.75,0.69,1.414316678,1.07615894,3.19,0.29984051,0,0.03,0.198074186,0.030163909,1.611109619,0.908695477,0.272463715,0.074960124,0.275119603,3.670210163,0.198074186,0.030163909,0.073429938,0.21769153,0.301668033,4.535,5.16,0.1675,0.015,0.036934942,0.002906976,6.65465E-06,0,0,0,0,0,0,0,0,0,0,0,Sin alerta
2025-03-27 10:04:00,08:02,18.33,2,0,1.2,1.14,1.74,1.38,0,0,0,0,5.29,5.14,5.19,5.27,VMS 3,Tanque,2.04,1.62,2.4,2.1,3.33,3.02,5.72,6.26,1552,1552,2025-03-27 00:00:00,0,1,1.365,5.2225,0.27,0.069940451,0.15,0.0675,0.0825,1.47,1.26,5.24,5.205,0.261369076,4.5825,18.33,9.05,9.28,0.23,1.645,1.025414365,3.24,0.29787234,0.21,0.035,0.197802053,0.013392137,1.526314451,0.877453159,0.261369026,0.074468081,0.284915424,3.826004523,0.197802053,0.013392137,0.028721871,0.169970225,0.239916061,4.7025,5.175,-0.12,0.0475,-0.025518336,0.009178742,3.13272E-05,0,0,0,0,0,0,0,0,0,0,0,Sin alerta
2025-03-27 18:24:00,08:55,19.1,3,0,1.14,1.14,1.68,1.26,0,0,0,0,5.28,5.22,5.18,5.42,VMS 3,Tanque,1.98,1.62,2.22,2.04,4.15,3.22,5.54,6.19,1552,1552,2025-03-27 00:00:00,0,1,1.305,5.275,0.256320112,0.105039675,0.24,0.145,0.095,1.41,1.2,5.23,5.32,0.247393365,4.775,19.1,9.69,9.41,0.28,1.341156218,1.029755579,2.97,0.273298429,0.21,0.09,0.196413729,0.019912731,1.473682918,0.905213099,0.247393318,0.068324604,0.276177996,4.042142496,0.196413729,0.019912731,0.045497622,0.180679894,0.261824081,4.5825,5.2225,0.1925,0.0525,0.042007629,0.010052655,1.91833E-05,0,0,0,0,0,0,0,0,0,0,0,Sin alerta
2025-03-28 02:47:00,07:04,18.55,1,0,1.32,1.14,1.8,1.38,0,0,0,0,5.37,5.15,5.16,5.42,VMS 3,Tanque,1.74,1.56,2.34,1.98,3.39,3.48,5.33,6.35,1552,1552,2025-03-28 00:00:00,0,1,1.41,5.275,0.279284801,0.140118997,0.27,0.145,0.125,1.56,1.26,5.265,5.285,0.267298578,4.6375,18.55,8.72,9.83,1.11,1.450089078,1.127293578,2.96,0.304043127,0.3,0.02,0.198074186,0.026562838,1.578945983,0.879146753,0.267298528,0.076010778,0.284366561,3.741132098,0.198074186,0.026562838,0.051184824,0.209701899,0.275821849,4.775,5.275,-0.1375,0,-0.028795805,0,3.86493E-05,0,0,0,0,0,0,0,0,0,0,0,Sin alerta
2025-03-28 10:19:00,08:03,18.37,2,0,0.84,1.14,1.5,1.14,0,0,0,0,5.36,5.36,5.29,5.62,VMS 3,Tanque,1.2,1.56,1.98,1.5,3.7,3.49,5.22,5.96,1552,1552,2025-03-28 00:00:00,0,1,1.155,5.4075,0.27,0.145459043,0.33,0.2125,0.1175,1.17,1.14,5.325,5.49,0.213592233,4.5925,18.37,8.92,9.45,0.53,1.193855798,1.05941704,2.47,0.251497006,0.03,0.165,0.233766031,0.026899495,1.78571216,0.849283246,0.213592194,0.062874248,0.294365798,4.681814128,0.233766031,0.026899495,0.061026341,0.207729522,0.321691867,4.6375,5.275,-0.045,0.1325,-0.009703502,0.025118479,0.000123801,0,0,0,0,0,0,0,0,0,0,0,Sin alerta
2025-03-28 16:51:00,06:47,13.47,3,0,1.02,0.9,1.5,1.14,0,0,0,0,5.18,5.09,5.04,5.12,VMS 3,Tanque,1.5,1.38,2.22,1.56,2.47,2.43,3.99,4.58,1552,1552,2025-03-28 00:00:00,0,1,1.14,5.1075,0.259229628,0.0585235,0.14,0.0725,0.0675,1.26,1.02,5.11,5.105,0.223201175,3.3675,13.47,6.46,7.01,0.55,1.086596368,1.085139319,2.15,0.338530067,0.24,0.005,0.227394211,0.011458343,1.666664815,0.659324394,0.223201131,0.08463251,0.379175918,4.480259228,0.227394211,0.011458343,0.027410665,0.158876564,0.266263219,4.5925,5.4075,-1.225,-0.3,-0.266739191,-0.055478492,4.14911E-05,0,0,0,0,0,0,0,0,0,0,0,Sin alerta
2025-03-29 01:04:00,08:53,14.87,1,0,1.14,0.96,0,1.26,0,0,0,0,5.44,5.42,0,5.53,VMS 3,Tanque,1.62,1.56,0,1.74,3.86,4.08,0,6.93,1552,1552,2025-03-29 00:00:00,0,1,0.84,4.0975,0.573410847,2.732085589,5.53,1.4325,4.0975,0.57,1.11,2.72,5.475,0.205003051,3.7175,14.87,3.86,11.01,7.15,2.845562335,2.852331606,6.93,0.225958305,0.54,2.755,0.682631149,0.666768743,1260000,0.907260303,0.205003001,0.056489573,0.27555479,4.877970383,0.682631149,0.666768743,1.349603087,1.652748218,2.699002978,3.3675,5.1075,0.35,-1.01,0.103934639,-0.19774837,0.000483773,0,0,0,0,0,0,0,0,0,0,0,Sin alerta
2025-03-29 11:55:00,09:24,25.89,2,0,1.2,1.2,1.86,1.32,0,0,0,0,5.37,5.36,5.45,5.59,VMS 3,Tanque,1.74,1.62,2.28,1.68,4.66,4.71,7.52,9,1552,1552,2025-03-29 00:00:00,0,1,1.395,5.4425,0.315119025,0.106262254,0.23,0.1475,0.0825,1.53,1.26,5.41,5.475,0.256316031,6.4725,25.89,12.18,13.71,1.53,2.15074212,1.125615764,4.34,0.215527231,0.27,0.065,0.225891612,0.019524526,1.549998708,1.189251045,0.256315984,0.053881806,0.210216292,3.901430895,0.225891612,0.019524526,0.042259983,0.21069064,0.287676122,3.7175,4.0975,2.755,1.345,0.741089242,0.328248852,8.88162E-05,0,0,0,0,0,0,0,0,0,0,0,Sin alerta
2025-03-29 18:23:00,07:04,14.31,3,0,1.02,1.02,1.68,1.32,0,0,0,0,5.18,4.97,4.9,5.18,VMS 3,Tanque,1.5,1.5,2.34,1.86,2.87,2.8,3.85,4.79,1552,1552,2025-03-29 00:00:00,0,1,1.26,5.0575,0.313687743,0.144308697,0.28,0.1225,0.1575,1.35,1.17,5.04,5.075,0.249134948,3.5775,14.31,6.72,7.59,0.87,0.939765042,1.129464286,1.99,0.352201258,0.18,0.035,0.248958328,0.028533597,1.647057209,0.707365159,0.249134899,0.088050308,0.353424154,4.013885703,0.248958328,0.028533597,0.055363311,0.22899822,0.332855237,6.4725,5.4425,-2.895,-0.385,-0.447276872,-0.070739537,2.34269E-06,0,0,0,0,0,0,0,0,0,0,0,Sin alerta
2025-03-30 04:47:00,09:46,26.65,1,0,1.14,1.14,1.74,1.26,0,0,0,339,5.54,5.26,5.41,5.57,VMS 3,Tanque,1.68,1.44,2.22,1.86,4.72,5.29,7.59,9.05,1552,1552,2025-03-30 00:00:00,0,1,1.32,5.445,0.285657137,0.141539158,0.31,0.125,0.185,1.44,1.2,5.475,5.415,0.242424242,6.6625,26.65,12.31,14.34,2.03,2.018041542,1.16490658,4.33,0.198123827,0.24,0.06,0.216406758,0.025994331,1.526314451,1.223599408,0.242424198,0.049530955,0.204315189,4.124996875,0.216406758,0.025994331,0.056932956,0.213598148,0.299334045,3.5775,5.0575,3.085,0.3875,0.862333791,0.076618868,0.00032094,0,0,0,0,0,0,0,0,0,0,0,Sin alerta
2025-03-30 12:12:00,07:00,17.19,2,0,1.02,1.14,1.62,1.2,0,0,0,0,5.27,5.13,5.1,5.27,VMS 3,Tanque,1.62,1.68,2.1,1.68,3.23,3.4,4.82,5.74,1552,1552,2025-03-30 00:00:00,0,1,1.245,5.1925,0.260959767,0.090323493,0.17,0.0775,0.0925,1.32,1.17,5.185,5.2,0.239768897,4.2975,17.19,8.05,9.14,1.09,1.197062377,1.135403727,2.51,0.289703316,0.15,0.015,0.20960607,0.017394988,1.588233737,0.827635854,0.239768851,0.072425825,0.302065137,4.170679381,0.20960607,0.017394988,0.032739522,0.17564163,0.25974058,6.6625,5.445,-2.365,-0.2525,-0.354971804,-0.046372811,4.45049E-06,0,0,0,0,0,0,0,0,0,0,0,Sin alerta
2025-03-30 20:58:00,10:24,21.5,3,0,1.02,1.02,1.56,1.14,0,0,0,351,5.63,4.76,4.96,6.03,VMS 3,Tanque,1.38,1.44,2.04,1.5,4.03,3.93,6.19,7.35,1552,1552,2025-03-30 00:00:00,0,1,1.185,5.345,0.256320112,0.589038765,1.27,0.685,0.585,1.29,1.08,5.295,5.395,0.221702526,5.375,21.5,10.22,11.28,1.06,1.679474124,1.1037182,3.42,0.220465116,0.21,0.1,0.21630371,0.110203677,1.529410265,1.005612534,0.221702484,0.055116277,0.24860464,4.510544717,0.21630371,0.110203677,0.237605194,0.422679439,0.564112581,4.2975,5.1925,1.0775,0.1525,0.250727109,0.029369277,0.000200337,0,0,0,0,0,0,0,0,0,0,0,Sin alerta
2025-03-31 08:11:00,09:55,27.64,1,0,1.2,1.2,1.8,1.26,0,0,0,0,5.54,5.22,5.17,5.44,VMS 3,Tanque,1.74,1.56,2.34,1.74,5.32,5.18,7.5,9.64,1552,1552,2025-03-31 00:00:00,0,1,1.365,5.3425,0.291376046,0.176328292,0.37,0.1975,0.1725,1.5,1.23,5.355,5.33,0.255498362,6.91,27.64,12.82,14.82,2,2.107288938,1.15600624,4.46,0.197539797,0.27,0.025,0.213462148,0.033004822,1.49999875,1.293401723,0.255498314,0.049384948,0.193288705,3.913916547,0.213462148,0.033004822,0.069255953,0.233852169,0.315722923,5.375,5.345,1.535,-0.0025,0.285581342,-0.000467727,0.000174275,0,0,0,0,0,0,0,0,0,0,0,Sin alerta
2025-03-31 17:31:00,08:37,22.99,2,0,1.26,1.5,1.8,1.26,0,0,0,0,5.45,5.24,5.23,5.44,VMS 3,Tanque,1.68,1.98,2.28,1.86,4.1,4.12,6.78,7.99,1552,1552,2025-03-31 00:00:00,0,1,1.455,5.34,0.256320112,0.121380943,0.22,0.11,0.11,1.53,1.38,5.34,5.34,0.27247191,5.7475,22.99,10.88,12.11,1.23,1.954300813,1.113051471,3.89,0.253153545,0.15,0,0.176164905,0.022730509,1.428570295,1.07631066,0.272471859,0.063288384,0.232274892,3.67010057,0.176164905,0.022730509,0.041198494,0.188850528,0.240093908,6.91,5.3425,-1.1625,-0.0025,-0.168234418,-0.000467946,1.17233E-05,0,0,0,0,0,0,0,0,0,0,0,Sin alerta
2025-04-01 02:32:00,08:31,23.44,1,0,0.96,1.14,1.68,1.32,0,0,0,0,5.37,5.21,5.23,5.49,VMS 3,Tanque,1.44,1.62,2.46,1.8,4.67,3.68,7.08,8.01,1552,1552,2025-04-01 00:00:00,0,1,1.275,5.325,0.307408523,0.131021627,0.28,0.165,0.115,1.32,1.23,5.3,5.35,0.23943662,5.86,23.44,11.75,11.69,0.06,2.02314936,1.005132592,4.33,0.217576792,0.09,0.05,0.241104535,0.024604996,1.749998177,1.100469277,0.239436575,0.054394196,0.227175758,4.176467313,0.241104535,0.024604996,0.05258215,0.219215075,0.31829168,5.7475,5.34,0.1125,-0.015,0.019573724,-0.002808988,8.44072E-06,0,0,0,0,0,0,0,0,0,0,0,Sin alerta
2025-04-01 07:29:00,06:32,11.48,2,0,0.84,0.78,1.08,1.2,0,0,0,0,5.32,5.19,5.11,5.35,VMS 3,Tanque,1.38,1.26,1.86,1.8,1.88,1.98,3.37,4.25,1552,1552,2025-04-01 00:00:00,0,1,0.975,5.2425,0.198242276,0.112361025,0.24,0.1075,0.1325,0.96,0.99,5.215,5.27,0.185979971,2.87,11.48,5.25,6.23,0.98,1.144057108,1.186666667,2.37,0.339721254,0.03,0.055,0.203325203,0.021432714,1.538459566,0.547448632,0.185979936,0.084930306,0.456663723,5.376917562,0.203325203,0.021432714,0.045779677,0.155301651,0.270537593,5.86,5.325,-2.99,-0.0825,-0.510238821,-0.015492955,0.000277936,0,0,0,0,0,0,0,0,0,0,0,Sin alerta
2025-04-01 16:40:00,07:03,22.14,3,0,1.2,1.2,1.8,1.44,0,0,0,0,5.59,5.32,5.33,5.73,VMS 3,Tanque,1.68,1.8,2.28,1.86,5.01,4.29,6.83,6.01,1552,1552,2025-04-01 00:00:00,0,1,1.41,5.4925,0.283548938,0.201721756,0.41,0.2375,0.1725,1.5,1.32,5.46,5.525,0.256713701,5.535,22.14,11.84,10.3,1.54,1.11479445,1.149514563,2.54,0.254742547,0.18,0.065,0.201098395,0.036726758,1.49999875,1.007737641,0.256713654,0.063685634,0.248080386,3.895387308,0.201098395,0.036726758,0.074647233,0.242635347,0.312472385,2.87,5.2425,2.665,0.25,0.928571105,0.047687163,4.97609E-06,0,0,0,0,0,0,0,0,0,0,0,Sin alerta
2025-04-02 01:11:00,08:02,22.08,1,0,1.02,1.14,1.74,1.5,0,0,0,0,5.16,5.13,5.07,5.34,VMS 3,Tanque,1.5,1.5,2.52,1.98,3.77,3.71,6.25,8.35,1552,1552,2025-04-02 00:00:00,0,1,1.35,5.175,0.330454233,0.1161895,0.27,0.165,0.105,1.38,1.32,5.115,5.235,0.260869565,5.52,22.08,10.02,12.06,2.04,2.227135679,1.203592814,4.64,0.244565217,0.06,0.12,0.244780732,0.022452073,1.705880681,1.066666461,0.260869515,0.061141302,0.234374989,3.833330494,0.244780732,0.022452073,0.052173903,0.223321867,0.319406708,5.535,5.4925,-0.015,-0.3175,-0.002710027,-0.057806089,0.00010262,0,0,0,0,0,0,0,0,0,0,0,Sin alerta
2025-04-02 07:19:00,06:15,16.81,2,0,0.96,0.96,1.62,1.32,0,0,0,0,5.37,5.33,5.46,5.56,VMS 3,Tanque,1.32,1.38,2.28,1.74,3.39,2.91,5.09,5.42,1552,1552,2025-04-02 00:00:00,0,1,1.215,5.43,0.318904374,0.102306728,0.23,0.13,0.1,1.29,1.14,5.415,5.445,0.223756906,4.2025,16.81,8.48,8.33,0.15,1.238369223,1.018007203,2.51,0.289113623,0.15,0.03,0.26247252,0.018841015,1.687498242,0.773940926,0.223756865,0.072278401,0.323021991,4.469132124,0.26247252,0.018841015,0.042357267,0.210605551,0.323670801,5.52,5.175,-1.3175,0.255,-0.238677493,0.049275353,2.1877E-06,0,0,0,0,0,0,0,0,0,0,0,Sin alerta
2025-04-02 11:00:00,06:40,9.17,3,0,0.9,0.9,1.38,1.2,0,0,0,0,5.3,5.28,5.06,5.6,VMS 3,Tanque,1.32,1.38,1.92,1.62,1.73,1.62,2.67,3.15,1552,1552,2025-04-02 00:00:00,0,1,1.095,5.31,0.236854386,0.22181073,0.54,0.29,0.25,1.14,1.05,5.18,5.44,0.206214689,2.2925,9.17,4.4,4.77,0.37,0.74082724,1.084090909,1.53,0.477644493,0.09,0.26,0.216305177,0.041772258,1.53333163,0.431732499,0.20621465,0.11941111,0.579062096,4.84931064,0.216305177,0.041772258,0.101694896,0.229332558,0.359772331,4.2025,5.43,-1.91,-0.12,-0.454491266,-0.022099443,0.000480096,0,0,0,0,0,0,0,0,0,0,0,Sin alerta
2025-04-02 22:53:00,09:11,27.5,4,0,1.14,1.14,1.86,1.5,0,0,0,0,5.83,5.54,5.6,5.94,VMS 3,Tanque,1.56,1.8,2.4,1.92,4.81,5.96,8.34,8.39,1552,1552,2025-04-02 00:00:00,0,1,1.41,5.7275,0.344673759,0.188922383,0.4,0.2125,0.1875,1.5,1.32,5.715,5.74,0.246180707,6.875,27.5,13.15,14.35,1.2,1.783526469,1.091254753,3.58,0.205090909,0.18,0.025,0.244449301,0.032985133,1.631577516,1.200348983,0.246180664,0.051272725,0.20827272,4.062053857,0.244449301,0.032985133,0.069838486,0.266798071,0.34727292,2.2925,5.31,4.5825,0.4175,1.998908616,0.078625221,1.55651E-05,0,0,0,0,0,0,0,0,0,0,0,Sin alerta
2025-04-03 07:59:00,08:56,27.98,1,0,0.96,1.26,1.62,1.44,0,0,0,0,5.54,5.36,5.42,5.65,VMS 3,Tanque,1.44,1.86,2.04,1.8,5.35,4.91,8.37,9.35,1552,1552,2025-04-03 00:00:00,0,1,1.32,5.4925,0.281424946,0.12893797,0.29,0.1575,0.1325,1.29,1.35,5.48,5.505,0.24032772,6.995,27.98,13.72,14.26,0.54,2.197718514,1.039358601,4.44,0.188706219,0.06,0.025,0.213200555,0.023475275,1.687498242,1.273554616,0.240327676,0.047176553,0.196300922,4.160981696,0.213200555,0.023475275,0.052799262,0.205181458,0.289475092,6.875,5.7275,0.12,-0.235,0.017454543,-0.041030111,6.11184E-05,0,0,0,0,0,0,0,0,0,0,0,Sin alerta
2025-04-03 16:30:00,08:42,21.64,2,0,1.14,1.14,1.56,1.32,0,0,0,0,5.31,5.22,5.23,5.47,VMS 3,Tanque,1.74,1.62,2.04,1.86,3.91,3.9,6.63,7.2,1552,1552,2025-04-03 00:00:00,0,1,1.29,5.3075,0.198997487,0.115578256,0.25,0.1625,0.0875,1.35,1.23,5.27,5.345,0.243052285,5.41,21.64,10.54,11.1,0.56,1.75333967,1.05313093,3.3,0.23844732,0.12,0.075,0.154261499,0.021776398,1.368419852,1.019312102,0.243052239,0.059611827,0.24526339,4.114337896,0.154261499,0.021776398,0.047103147,0.157287872,0.223141044,6.995,5.4925,-1.585,-0.185,-0.226590389,-0.033682288,6.1355E-06,0,0,0,0,0,0,0,0,0,0,0,Sin alerta
2025-04-04 05:59:00,09:36,30.88,1,1,1.26,1.14,1.92,1.68,0,0,0,0,5.56,4.82,5.03,6.37,VMS 3,Tanque,1.68,1.68,2.46,2.4,4.62,6.48,8.57,11.21,1552,1552,2025-04-04 00:00:00,0,1,1.5,5.445,0.363318042,0.690820768,1.55,0.925,0.625,1.59,1.41,5.295,5.595,0.275482094,7.72,30.88,13.19,17.69,4.5,2.831383643,1.341167551,6.59,0.194300518,0.18,0.3,0.242211867,0.126872478,1.684209049,1.417814248,0.275482043,0.048575128,0.176327714,3.62999758,0.242211867,0.126872478,0.284664778,0.527069405,0.653749122,5.41,5.3075,2.31,0.1375,0.426986982,0.025906731,0.006937061,0,0,0,0,0,0,0,0,1,1,2,Amarillo (baja)
2025-04-04 17:01:00,08:08,25.49,2,0,1.08,1.08,1.68,1.44,0,0,0,0,5.22,5.2,5.25,5.57,VMS 3,Tanque,1.5,1.44,2.16,1.92,4.94,4.65,7.38,8.52,1552,1552,2025-04-04 00:00:00,0,1,1.32,5.31,0.293938769,0.174547033,0.37,0.26,0.11,1.38,1.26,5.235,5.385,0.248587571,6.3725,25.49,12.32,13.17,0.85,1.883779446,1.068993506,3.87,0.207140055,0.12,0.15,0.222680717,0.032871375,1.555554115,1.200093936,0.248587524,0.051785012,0.208316979,4.022724225,0.222680717,0.032871375,0.069679836,0.234242901,0.325231928,7.72,5.445,-1.3475,-0.135,-0.17454661,-0.024793384,4.6851E-05,0,0,0,0,0,0,0,0,0,0,0,Sin alerta
2025-04-05 00:54:00,07:00,18,1,0,1.08,1.08,1.56,1.32,0,0,0,0,4.96,4.96,5.03,5.09,VMS 3,Tanque,1.44,1.5,2.16,1.8,3.28,3.24,5.46,6.02,1552,1552,2025-04-05 00:00:00,0,1,1.26,5.01,0.229782506,0.062716292,0.13,0.08,0.05,1.32,1.2,4.995,5.025,0.251497006,4.5,18,8.74,9.26,0.52,1.45005747,1.059496568,2.78,0.28,0.12,0.03,0.182366923,0.01251822,1.444443107,0.898203414,0.251496956,0.069999996,0.278333318,3.97618732,0.182366923,0.01251822,0.025948099,0.146249399,0.220833242,6.3725,5.31,-1.8725,-0.3,-0.293840676,-0.056497165,2.84903E-06,0,0,0,0,0,0,0,0,0,0,0,Sin alerta
2025-04-05 11:12:00,07:47,26.63,2,0,1.2,1.26,1.74,1.62,0,0,0,0,5.47,5.24,5.38,5.69,VMS 3,Tanque,1.68,1.68,2.28,2.04,4.63,5.01,8.02,8.97,1552,1552,2025-04-05 00:00:00,0,1,1.455,5.445,0.265518361,0.188767935,0.45,0.245,0.205,1.47,1.44,5.425,5.465,0.267217631,6.6575,26.63,12.65,13.98,1.33,2.162488921,1.10513834,4.34,0.218550507,0.03,0.04,0.182486721,0.034668118,1.449998792,1.222681134,0.267217582,0.054637625,0.204468637,3.742265469,0.182486721,0.034668118,0.082644613,0.227143148,0.299799451,4.5,5.01,2.1575,0.435,0.479444338,0.08682633,6.84132E-05,0,0,0,0,0,0,0,0,0,0,0,Sin alerta
2025-04-05 17:59:00,10:12,11.31,3,0,1.08,0.9,0,1.44,0,0,0,0,5.11,5.05,0,5.04,VMS 3,Tanque,1.56,1.44,0,1.98,2.58,3.12,0,5.61,1552,1552,2025-04-05 00:00:00,0,1,0.855,3.8,0.612617336,2.533521923,5.11,1.31,3.8,0.54,1.17,2.555,5.045,0.225,2.8275,11.31,2.58,8.73,6.15,2.301005215,3.38372093,5.61,0.302387268,0.63,2.49,0.716510666,0.66671612,1440000,0.744078752,0.224999941,0.07559681,0.335985824,4.444439246,0.716510666,0.66671612,1.344736488,1.573069629,2.727963274,6.6575,5.445,-3.83,-1.645,-0.575290939,-0.302111974,5.22227E-06,0,0,0,0,0,0,0,0,0,0,0,Sin alerta
2025-04-06 00:51:00,08:02,21.91,1,0,0.9,1.02,1.8,1.38,0,0,0,0,5.29,5.38,5.44,5.66,VMS 3,Tanque,1.26,1.44,2.34,1.8,3.64,2.98,9.24,6.05,1552,1552,2025-04-06 00:00:00,0,1,1.275,5.4425,0.405092582,0.157559513,0.37,0.2175,0.1525,1.35,1.2,5.365,5.52,0.23426734,5.4775,21.91,12.88,9.03,3.85,2.834200358,1.426356589,6.26,0.232770424,0.15,0.155,0.317719423,0.028949836,1.999997778,1.006430683,0.234267297,0.058192603,0.248402545,4.268624103,0.317719423,0.028949836,0.067983451,0.281326047,0.41465271,2.8275,3.8,2.65,1.6425,0.937223364,0.432236728,0.000151624,0,0,0,0,0,0,0,0,0,0,0,Sin alerta
2025-04-06 07:40:00,07:28,18.38,2,0,0.96,1.14,1.5,1.26,0,0,0,0,5.37,5.25,5.31,5.58,VMS 3,Tanque,1.32,1.56,2.04,1.68,3.3,3.22,5.4,6.46,1552,1552,2025-04-06 00:00:00,0,1,1.215,5.3775,0.226495033,0.143614066,0.33,0.2025,0.1275,1.23,1.2,5.34,5.415,0.225941423,4.595,18.38,8.7,9.68,0.98,1.601447262,1.112643678,3.24,0.264417845,0.03,0.075,0.186415512,0.026706469,1.562498372,0.854486127,0.225941381,0.066104458,0.292573433,4.425922283,0.186415512,0.026706469,0.061366795,0.18505455,0.274488776,5.4775,5.4425,-0.8825,-0.065,-0.161113617,-0.011943039,1.63023E-05,0,0,0,0,0,0,0,0,0,0,0,Sin alerta
